Date,GrossDailyReturn,NetDailyReturn,TurnoverOneWay,CostApplied,GrossNAV,NetNAV
2016-03-08,0.005298784526217627,0.00529878452621757,0.0,0.0,1.0112725930693718,1.0107669567728368
2016-03-09,-0.0032204000186866256,-0.00322040001868662,0.0,0.0,1.008015890791754,1.0075118828463576
2016-03-10,-0.0026341252593764077,-0.002634125259376452,0.0,0.0,1.0053606506719666,1.00485797034663
2016-03-11,-0.003875319926881243,-0.003875319926881282,0.0,0.0,1.0014645565087152,1.0009638242304604
2016-03-14,0.0011177033439840113,0.0011177033439839779,0.0,0.0,1.0025838967924066,1.0020826048440097
2016-03-15,0.00015157363541398738,0.00015157363541407065,0.0,0.0,1.002735862078451,1.002234494147411
2016-03-16,0.0031735985406400992,0.0031735985406400324,0.0,0.0,1.0059181431469906,1.0054151840754164
2016-03-17,0.0014628173755727003,0.0014628173755726337,0.0,0.0,1.0073896176851898,1.0068859228763465
2016-03-18,0.0013071558597798848,0.0013071558597799182,0.0,0.0,1.0087064329270283,1.0082020797105642
2016-03-21,-0.003127806921123849,-0.003127806921123799,0.0,0.0,1.0055513939647371,1.005048618267754
2016-03-22,-0.0010076410835301976,-0.0010076410835302418,0.0,0.0,1.0045381590685771,1.0040358899890423
2016-03-23,0.004833278226106375,0.004833278226106463,0.0,0.0,1.0093933714800964,1.0088886747943557
2016-03-24,-0.000290690908782576,-0.00029069090878253157,0.0,0.0,1.0090999500036217,1.0085954000286192
2016-03-28,0.0009875758280874503,0.0009875758280875058,0.0,0.0,1.0100965127223696,1.0095914644660078
2016-03-29,0.0056665077946932655,0.005666507794693354,0.0,0.0,1.0158202324851033,1.0153123223688603
2016-03-30,-0.003244995219189578,-0.003244995219189528,0.0,0.0,1.0125239006871332,1.0120176387367892
2016-03-31,0.0034106229782135955,0.0034106229782135955,0.0,0.0,1.0159772379688072,1.0154692493498223
2016-04-01,0.0005213932719767333,0.0005213932719767556,0.0,0.0,1.0165069616651656,1.0159987081843327
2016-04-04,0.000683922185449537,0.0006839221854495481,0.0,0.0,1.0172021733279124,1.016693572241248
2016-04-05,0.004595363060600055,0.004595363060600155,0.0,0.0,1.0218765866203856,1.021365648327075
2016-04-06,-0.002790775107441923,-0.0027907751074419673,0.0,0.0,1.0190247588795676,1.0185152465001275
2016-04-07,0.005342375578858027,0.005342375578857972,0.0,0.0,1.0244687718656573,1.0239565374797244
2016-04-08,-0.0022042006920741986,-0.0022042006920741652,0.0,0.0,1.0222106370897026,1.0216995317711577
